company,site,permit,activity_reference,is_shellfishery,is_bathing_beach,spill_duration,spill_count,reporting_coverage_pct,comments
Severn Trent Water,HANDSWORTH - NINEVEH RD 2 (CSO),T/08/35895/O,Single Discharge,,,0.0,0.0,100.0,2020
Severn Trent Water,HANDSWORTH - PIERS ROAD (CSO),T/09/21294/O,Single Discharge,,,6.87,9.0,100.0,2020
Severn Trent Water,HANDSWORTH WOOD - PLAYING FIELDS (CSO),T/08/36342/O,Single Discharge,,,14.69,10.0,99.76,
Severn Trent Water,Hanging Bridge No1 PS,T/29/01413/O-1,A1,,,91.06,7.0,100.0,2020
Severn Trent Water,HANLEY - AUSTIN ST/JOINERS SQ PS (CSO),T/01/35973/O,A1,,,7.9,8.0,99.9,
Severn Trent Water,HANLEY - BOUGHEY ROAD (CSO),T/01/21318/O,Single Discharge,,,600.81,37.0,95.6,
Severn Trent Water,HANLEY - CAULDON ROAD (CSO),T/01/21319/O,Single Discharge,,,56.0,48.0,84.0,Maintenance issues have been identified and resolved at this site. For a proportion of the submission period this monitor has been reporting at a lower than required timestep which affects the data provided. Process improvements have been put in place to resolve this issue for next year's submission.
Severn Trent Water,HANLEY - LEEK RD/ IVY HOUSE RD (CSO),T/01/35968/O,Single Discharge,,,1.88,28.0,99.84,
Severn Trent Water,HANLEY - LEEK RD/BOTTESLOW ST (CSO),T/01/35967/O,Single Discharge,,,10.72,40.0,99.86,
Severn Trent Water,HANLEY - LEEK ROAD (CSO),T/01/36022/O,Single Discharge,,,1324.37,135.0,94.29,Maintenance issues have been identified at this site and maintenance tasks are scheduled to improve data quality for next year's return.
Severn Trent Water,HANLEY - STUART ROAD (CSO),T/01/35974/O,Single Discharge,,,0.09,2.0,99.95,
Severn Trent Water,HANWOOD - WEIR ROAD (SPS),S/02/56288/O,Single Discharge,,,149.8,16.0,99.99,
Severn Trent Water,HARBORNE - FREDAS GROVE (CSO),T/08/36421/O,Single Discharge,,,0.0,0.0,99.78,
Severn Trent Water,HARBORNE - TENNAL LANE (CSO),T/09/36321/O & CSO/T/1941,Single Discharge,,,0.0,0.0,100.0,
Severn Trent Water,HARBORNE ROAD STORM OVERFLOW (EDGBASTON - HARBORNE RD (CSO)),T/09/35290/O,Single Discharge,,,4.03,15.0,81.68,Maintenance issues have been identified and resolved at this site. For a proportion of the submission period this monitor has been reporting at a lower than required timestep which affects the data provided. Process improvements have been put in place to resolve this issue for next year's submission.
Severn Trent Water,HARBOROUGH MAGNA (STW),S/10/26277/R,A2,,,379.68,99.0,100.0,2020
Severn Trent Water,HARBURY - MILL STREET (SPS),TSC3453,A1,,,361.08,28.0,88.49,Maintenance process issues have affected the amount of data available. Process improvements have been put in place to resolve for next year's submission. 2020
Severn Trent Water,HARBY - LANGAR LANE (SPS),T/66/07371/O-3,A1,,,20.0,5.0,100.0,2020
Severn Trent Water,HARBY - WATSONS LANE (CSO),T/66/09254/O-1,Single Discharge,,,15.98,8.0,84.28,Maintenance process issues have affected the amount of data available. Process improvements have been put in place to resolve for next year's submission. 2020
Severn Trent Water,HARBY (STW),T/66/45609/R,A1,,,267.19,42.0,100.0,2020
Severn Trent Water,HARDEN - HARDEN ROAD/COALPOOL LANE (CSO),T/08/22302/O,Single Discharge,,,1.48,10.0,99.88,
Severn Trent Water,HARRINGTON ST/HOLCOMBE ST JCN SSO (PEAR TREE - HARRINGTON ST (CSO)),T/48/21251/O,Single Discharge,,,2942.32,126.0,99.73,Maintenance issues have been identified and resolved at this site.
Severn Trent Water,HARTHILL - FIELD OFF HARD LANE (CSO),T/75/07062/O-2,Single Discharge,,,0.0,0.0,34.69,Further investigation to be undertaken and maintenance to be scheduled accordingly. 2020
Severn Trent Water,HARTINGTON WWTW (HARTINGTON (Sewage Treatment Works)),T/25/36210/R,A2,,,1368.69,71.0,99.84,
Severn Trent Water,HARTLEBURY - PARK FARM (CSO),S/08/21572/O,Single Discharge,,,1.21,3.0,76.03,Maintenance issues have been identified and resolved at this site. For a proportion of the submission period this monitor has been reporting at a lower than required timestep which affects the data provided. Process improvements have been put in place to resolve this issue for next year's submission.
Severn Trent Water,HARTPURY - WATERSMEET (CSO),S/21/08947/O,A1,,,423.03,70.0,56.87,Maintenance issues have been identified and resolved at this site.
Severn Trent Water,HARTS ROAD/HIGHFIELD ROAD JCN SSO (WASHWOOD HEATH - HARTS ROAD (CSO)),T/10/36467/O,Single Discharge,,,11.07,39.0,99.29,
Severn Trent Water,HARTSHILL - HILTON ROAD (CSO),T/01/36238/O,Single Discharge,,,31.2,41.0,99.99,
Severn Trent Water,HARTSHILL - RISELEY ROAD (CSO),T/01/35715/O,Single Discharge,,,35.09,55.0,99.53,
Severn Trent Water,HARTSHORNE - BUGLEY HOLE (CSO),T/36/40347/O,Single Discharge,,,0.0,0.0,99.88,2020
Severn Trent Water,HARVINGTON (STW),S/17/26284/R,A2,,,110.21,11.0,100.0,2020
Severn Trent Water,HARWILL CRESCENT - STORM of & SWS (ASPLEY - NUTHALL ROAD/BAR LANE (CSO)),T/63/12349/O,Single Discharge,,,0.0,0.0,99.85,
Severn Trent Water,HARWORTH (STW),T/83/45790/R,A2,,,35.63,9.0,99.94,2020
Severn Trent Water,HARWORTH (STW),T/83/45790/R,A3,,,0.0,0.0,100.0,2020
Severn Trent Water,HASELOR - WALCOTE ROAD (SPS),TSC3461,A1,,,2000.94,106.0,80.12,Maintenance process issues have affected the amount of data available. Process improvements have been put in place to resolve for next year's submission. 2020
Severn Trent Water,Hassam Parade and Milehouse Lane,No known permit reference,Single Discharge,,,2949.0,163.0,91.65,2020
Severn Trent Water,HASSELL STREET STORM S/O (NEWCASTLE - GEORGE ST/HASSELL ST (CSO)),T/01/20993/O,Single Discharge,,,614.09,106.0,99.22,Maintenance issues have been identified at this site and maintenance tasks are scheduled to improve data quality for next year's return. For a proportion of the submission period this monitor has been reporting at a lower than required timestep which affects the data provided. Process improvements have been put in place to resolve this issue for next year's submission.
Severn Trent Water,HATHERN - CROSS STREET (CSO),T/57/02032/O-1,Single Discharge,,,22.24,12.0,82.13,Maintenance issues have been identified and resolved at this site. For a proportion of the submission period this monitor has been reporting at a lower than required timestep which affects the data provided. Process improvements have been put in place to resolve this issue for next year's submission.
Severn Trent Water,HATHERN - THE GREEN FIELD 4604 (CSO),T/57/21093/O,Single Discharge,,,49.88,13.0,40.52,Maintenance issues have been identified and resolved at this site. For a proportion of the submission period this monitor has been reporting at a lower than required timestep which affects the data provided. Process improvements have been put in place to resolve this issue for next year's submission.
Severn Trent Water,HATHERN - WIDE STREET (CSO),T/57/07603/O,Single Discharge,,,44.44,45.0,78.18,For a proportion of the submission period this monitor has been reporting at a lower than required timestep which affects the data provided. Process improvements have been put in place to resolve this issue for next year's submission.
Severn Trent Water,HATHERSAGE - MILL LANE (CSO),T/38/40068/O,Single Discharge,,,1.24,4.0,100.0,2020
Severn Trent Water,HATHERSAGE Sewage Treatment Works (HATHERSAGE (Sewage Treatment Works)),T/38/46316/R,A2,,,2475.25,136.0,99.91,
Severn Trent Water,HATTON - CHURCH AVENUE(SPS),T/33/36343/O,A1,,,338.47,30.0,83.51,Maintenance issues have been identified and resolved at this site.
Severn Trent Water,HAUGHTON (STW),T/02/35592/R,A2,,,415.65,23.0,100.0,2020
Severn Trent Water,HAWBUSH ROAD STORM OVERFLOW (BRIERLEY HILL - HAWBUSH ROAD (CSO)),S/06/21751/O,Single Discharge,,,340.5,37.0,99.99,
Severn Trent Water,HAWKSWORTH (STW),T/67/45666/R,A2,,,0.59,1.0,100.0,2020
Severn Trent Water,HAWLEY RD; HINCKLEY,T/19/00793/O,Single Discharge,,,0.55,3.0,99.97,
Severn Trent Water,HAXEY - GRAIZELOUND (STW),T/82/45052/R,A2,,,197.28,36.0,99.99,2020
Severn Trent Water,HAYDEN (STW),S/20/26207/R,A2,,,426.01,42.0,96.07,2020
Severn Trent Water,HAYES LANE STORM SEWAGE OVERFLOW (LYE - HAYES LANE (CSO)),S/06/55808/O,Single Discharge,,,0.0,0.0,90.97,
Severn Trent Water,HAZELWOOD - NETHER LANE (SPS),T/43/02012/O,A1,,,105.57,13.0,99.81,2020
Severn Trent Water,HEAGE - BROOK STREET 3 (CSO),T/41/21456/O,Single Discharge,,,1189.92,55.0,99.96,2020
Severn Trent Water,HEAGE - SOTSHOLE (SPS),TSC3901,A1,,,55.84,27.0,100.0,2020
Severn Trent Water,HEAGE (STW),T/41/45771/R,A2,,,329.8,25.0,100.0,2020
Severn Trent Water,HEAGE (STW),T/41/45771/R,A3,,,329.46,31.0,100.0,2020
Severn Trent Water,HEANOR - BERLE AVENUE (CSO),T/61/21531/O,Single Discharge,,,257.0,94.0,96.7,2020
Severn Trent Water,HEANOR - BURNS STREET (CSO),T/61/46407/O,Single Discharge,,,0.0,0.0,99.33,2020
Severn Trent Water,HEANOR - GREENACRE AVENUE (CSO),T/61/45741/O,Single Discharge,,,47.51,27.0,99.99,
Severn Trent Water,HEANOR - HEANOR ROAD (CSO),T/61/21519/O,Single Discharge,,,2.35,6.0,100.0,2020
Severn Trent Water,HEANOR - LOSCOE ROAD/ALLANDALE ROAD (CSO),T/61/21513/O,Single Discharge,,,0.0,0.0,99.57,2020
Severn Trent Water,HEANOR - PEACH STREET (CSO),T/61/20990/O,Single Discharge,,,2.44,3.0,99.87,2020
Severn Trent Water,HEANOR - THORPES ROAD 58 (CSO),T/61/21600/O,Single Discharge,,,15.32,9.0,100.0,2020
Severn Trent Water,HEANOR - THORPES ROAD 83 (CSO),T/61/21510/O,Single Discharge,,,331.28,16.0,99.74,
Severn Trent Water,HEANOR-MILNHAY (STW),T/61/45098/R,A3,,,1155.97,66.0,100.0,2020
Severn Trent Water,HEANOR-MILNHAY (STW),T/61/45098/R,A4,,,30.14,10.0,100.0,2020
Severn Trent Water,Heather - Mill Lane WRPS,No known permit reference,A1,,,1.27,2.0,91.88,2020
Severn Trent Water,HEATHER (TPS),T/20/30312/O,Single Discharge,,,0.0,0.0,100.0,2020
Severn Trent Water,HEDGING LANE CSO (HOCKLEY - HEDGING LANE (CSO)),T/16/36096/O,Single Discharge,,,0.6,2.0,99.99,For a proportion of the submission period this monitor has been reporting at a lower than required timestep which affects the data provided. Process improvements have been put in place to resolve this issue for next year's submission.
Severn Trent Water,HELLABY - BAWTRY ROAD (CSO),T/83/40034/O,Single Discharge,,,34.43,30.0,99.98,
Severn Trent Water,HELLIDON - STOCKWELL LANE (SPS),S/12/26612/O,Single Discharge,,,21.34,3.0,31.83,Maintenance process issues have affected the amount of data available. Process improvements have been put in place to resolve for next year's submission. 2020
Severn Trent Water,HEMINGTON - MAIN STREET (SPS),T/59/40159/O,A1,,,0.0,0.0,98.41,2020
Severn Trent Water,HEMPSTED - SUDMEADOW ROAD (SPS),TSC3962,A1,,,95.66,6.0,100.0,2020
Severn Trent Water,HENDESFORD ROAD 195 (SO)  - HEATH HAYES,No known permit reference,Single Discharge,,,0.29,1.0,99.88,2020
Severn Trent Water,HIGH ERCALL - CHURCH ROAD (CSO),NPSWQD006196,Single Discharge,,,51.92,11.0,99.98,2020
Severn Trent Water,HIGH ERCALL (STW),S/04/55903/R,A2,,,0.88,3.0,100.0,2020
Severn Trent Water,HIGH ROAD SEWAGE PUMPING STATION (BEESTON - MIDDLE STREET (CSO)),T/61/03670/O-4,Single Discharge,,,13.11,35.0,99.94,For a proportion of the submission period this monitor has been reporting at a lower than required timestep which affects the data provided. Process improvements have been put in place to resolve this issue for next year's submission.
Severn Trent Water,HIGH ST/WHATTON RD-STORM & SWS (KEGWORTH - HIGH STREET (CSO)),T/57/08994/O,Single Discharge,,,0.0,0.0,98.87,
Severn Trent Water,HIGH STREET(OPPOSITE BULL ST) (HARBORNE - HIGH STREET/BULL STREET (CSO)),T/09/36419/O,Single Discharge,,,0.0,0.0,84.55,Maintenance issues have been identified and resolved at this site. For a proportion of the submission period this monitor has been reporting at a lower than required timestep which affects the data provided. Process improvements have been put in place to resolve this issue for next year's submission.
Severn Trent Water,HIGH STREET(OPPOSITE BULL ST) (HARBORNE - HIGH STREET/VIVIAN ROAD (CSO)),T/09/36323/O,Single Discharge,,,0.29,2.0,99.99,
Severn Trent Water,High Street/ Station Road CSO,No known permit reference,Single Discharge,,,1.35,2.0,99.95,For a proportion of the submission period this monitor has been reporting at a lower than required timestep which affects the data provided. Process improvements have been put in place to resolve this issue for next year's submission. 2020
Severn Trent Water,HIGHAM ON THE HILL (SPS),T/20/30310/O,A1,,,18.3,11.0,99.88,2020
Severn Trent Water,HIGHER HEATH-PREES (STW),S/04/56056/R,A2,,,13.92,6.0,100.0,2020
Severn Trent Water,HIGHFIELDS - MAYFIELD ROAD (CSO),T/53/21444/O,Single Discharge,,,0.0,0.0,99.99,
Severn Trent Water,HIGHGATE - SHERLOCK STREET (CSO),DT/9834,Single Discharge,,,28.68,2.0,99.67,2020
Severn Trent Water,HIGHLEY - MAIN ROAD (CSO),S/02/21492/O,Single Discharge,,,5.58,9.0,93.87,
Severn Trent Water,HIGHLEY - NETHERTON LANE (SST),S/02/55700/O,Single Discharge,,,41.4,8.0,99.94,
Severn Trent Water,HIGHLEY WASTEWATER TREATMENT WORKS (HIGHLEY (Sewage Treatment Works)),S/02/56099/R,A2,,,1150.85,69.0,100.0,
Severn Trent Water,HILCOTE - NEW LANE (SPS),T/41/20329/O,A1,,,36.77,14.0,100.0,2020
Severn Trent Water,HILL - A426 (SPS),TSC3481,A1,,,100.68,7.0,99.61,2020
Severn Trent Water,HILLMORTON - BRINDLEY ROAD (CSO),TSC317,Single Discharge,,,0.0,0.0,100.0,2020
Severn Trent Water,HILLMORTON - THE KENT (CSO),S/10/12157/O,Single Discharge,,,137.09,12.0,99.92,2020
Severn Trent Water,HILTON - EGGINGTON ROAD (SPS),T/33/30011/O,Single Discharge,,,6600.0,276.0,100.0,Maintenance issues have been identified at this site and maintenance tasks are scheduled to improve data quality for next year's return. 2020
Severn Trent Water,HILTON - MILL LANE (SO),T/34/03432/O-1,Single Discharge,,,0.0,0.0,99.91,
Severn Trent Water,HILTON PARK SEWAGE PUMPING STATION (HILTON PARK (SPS)),T/03/36276/O,A1,,,3.08,2.0,100.0,For a proportion of the submission period this monitor has been reporting at a lower than required timestep which affects the data provided. Process improvements have been put in place to resolve this issue for next year's submission.
Severn Trent Water,HIMLEY Sewage Treatment Works (HIMLEY (Sewage Treatment Works)),S/06/55931/R,A2,,,1278.63,95.0,94.58,
Severn Trent Water,HINCKLEY - ASHBY ROAD (CSO),T/20/02145/O,Single Discharge,,,6.62,13.0,79.92,Maintenance issues have been identified and resolved at this site. For a proportion of the submission period this monitor has been reporting at a lower than required timestep which affects the data provided. Process improvements have been put in place to resolve this issue for next year's submission.
Severn Trent Water,HINCKLEY - COVENTRY RD/NUTTS LA (CSO),T/19/35416/O,Single Discharge,,,30.13,33.0,79.18,Maintenance issues have been identified and resolved at this site. For a proportion of the submission period this monitor has been reporting at a lower than required timestep which affects the data provided. Process improvements have been put in place to resolve this issue for next year's submission.
Severn Trent Water,HINCKLEY - FOREST ROAD (CSO),T/19/30143/O,Single Discharge,,,93.45,60.0,80.05,Maintenance issues have been identified and resolved at this site. For a proportion of the submission period this monitor has been reporting at a lower than required timestep which affects the data provided. Process improvements have been put in place to resolve this issue for next year's submission.
Severn Trent Water,HINCKLEY - HARROWBROOK ROAD (CSO),T/19/35414/O,Single Discharge,,,0.0,0.0,100.0,2020
Severn Trent Water,HINCKLEY - LANGDALE ROAD (CSO),T/19/30299/O,Single Discharge,,,30.61,24.0,56.01,Maintenance issues have been identified and resolved at this site. For a proportion of the submission period this monitor has been reporting at a lower than required timestep which affects the data provided. Process improvements have been put in place to resolve this issue for next year's submission.
Severn Trent Water,Hinckley Rd Aston Flamville PS,TSC3485,A1,,,56.71,22.0,99.88,2020
Severn Trent Water,HINCKLEY WASTEWATER TREATMENT WORKS (HINCKLEY - BROOKFIELD ROAD (CSO)),T/19/36495/R,Single Discharge,,,144.66,50.0,100.0,
Severn Trent Water,HINCKLEY WASTEWATER TREATMENT WORKS (HINCKLEY (STW)),T/19/36495/R,A2,,,652.54,51.0,56.36,Maintenance process issues have affected the amount of data available. Process improvements have been put in place to resolve for next year's submission.
Severn Trent Water,HINTON ON THE GREEN Sewage Treatment Works (HINTON-ON-THE-GREEN (Sewage Treatment Works)),S/18/25984/R,A2,,,392.46,114.0,100.0,River ingress affecting number of spills being reported at this location. For a proportion of the submission period this monitor has been reporting at a lower than required timestep which affects the data provided. Process improvements have been put in place to resolve this issue for next year's submission.
Severn Trent Water,HIXON - PASTUREFIELDS (TPS),TSC3747,A1,,,15.49,8.0,99.94,2020
Severn Trent Water,HIXON SEWAGE TREATMENT WORKS (HIXON (Sewage Treatment Works)),T/01/36221/R,A2,,,754.02,78.0,99.91,For a proportion of the submission period this monitor has been reporting at a lower than required timestep which affects the data provided. Process improvements have been put in place to resolve this issue for next year's submission.
Severn Trent Water,HODSOCK (STW),T/76/45601/R,A2,,,6599.06,276.0,99.99,Maintenance issues have been identified at this site and maintenance tasks are scheduled to improve data quality for next year's return. 2020
Severn Trent Water,HOGNASTON (STW),T/29/35579/R,A2,,,5.98,15.0,99.99,2020
Severn Trent Water,HOLBROOK - TOWN STREET (CSO),T/45/40156/O,Single Discharge,,,1.6,4.0,100.0,2020
Severn Trent Water,HOLBROOK - WATERING LANE (CSO),T/45/40156/O,Single Discharge,,,0.0,0.0,99.98,2020
Severn Trent Water,HOLBURY CRESCENT PUMPING STATION (WHITMINSTER - SCHOOL LANE (SPS)),S/20/25538/O,Single Discharge,,,446.65,72.0,99.99,
Severn Trent Water,HOLLINGTON ROAD (STRAMSHALL - ASBOURNE ROAD (CSO)),T/31/08235/O,Single Discharge,,,7.3,14.0,99.83,
Severn Trent Water,HOLLOWAY - LEA ROAD (CSO),T/40/00737/O,Single Discharge,,,1.95,7.0,100.0,2020
Severn Trent Water,HOLLOWAY SCHOOL ROAD (TETTENHALL - SCH RD/WOODLAND AVE (CSO)),T/03/12429/O-3,Single Discharge,,,8.84,16.0,80.1,Maintenance process issues have affected the amount of data available. Process improvements have been put in place to resolve for next year's submission.
Severn Trent Water,HOLLOWAY SCHOOL ROAD (TETTENHALL - SCHOOL RD/THE CRES (CSO)),T/03/12429/O-4,Single Discharge,,,0.0,0.0,98.38,
Severn Trent Water,HOLLOWAY SCHOOL ROAD (TETTENHALL - SCHOOL ROAD/WOOD ROAD (CSO)),T/03/12429/O-2,Single Discharge,,,0.0,0.0,8.03,An addendum of data will be submitted for this site as per the covering email on submission.
Severn Trent Water,Hollycroft Crescent CSO,No known permit reference,Single Discharge,,,0.25,1.0,84.82,Maintenance process issues have affected the amount of data available. Process improvements have been put in place to resolve for next year's submission. 2020
Severn Trent Water,HOLT HEATH Sewage Treatment Works (HOLT HEATH (Sewage Treatment Works)),S/08/56181/R,A2,,,60.93,34.0,68.85,Maintenance issues have been identified and resolved at this site. For a proportion of the submission period this monitor has been reporting at a lower than required timestep which affects the data provided. Process improvements have been put in place to resolve this issue for next year's submission.
